id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD06024,CLT0930,P009,Dec 27 2024,1,14135,OK,RABAT,cash,LIV23,Jan 03 2025
CMD06025,CLT1463,P026,2022-12-10,9,392,KO,agadir,cash,LIV29,Dec 13 2022
CMD06026,CLT1279,P099,Jul 10 2022,8,8188,LIVRE,Tnja,carte,LIV21,Jul 13 2022
CMD06027,CLT0163,P002,Jun 27 2023,1,11183,OK,Fes,cash,LIV27,2023-06-28
CMD06028,CLT0366,P007,Sep 23 2023,9,469,DONE,Tanger,carte,LIV19,Sep 28 2023
CMD06029,CLT1806,P027,Nov 29 2024,8,7952,retourné,TNG,cash,LIV18,2024-12-01
CMD06030,CLT1974,P072,13/01/2022,9,13639,KO,RABAT,carte,,2022-01-20
CMD14550,CLT0734,P059,Apr 04 2023,10,8471,retourné,Fès,cash,LIV30,2023-04-10
CMD06032,CLT0283,P073,Aug 05 2023,1,173,en_cours,Agadir,cash,LIV21,Aug 07 2023
CMD06033,CLT1119,P035,2022-07-24,1,12219,OK,Oujda,carte,LIV23,2022-07-29
CMD06034,CLT0891,P001,2022-09-19,2,8649,DONE,agadir,cash,LIV24,25/09/2022
CMD06035,CLT0114,P015,Jan 01 2023,6,365,LIVRE,agadir,virement,LIV17,Jan 03 2023
CMD06036,CLT0132,P060,22/12/2022,10,5125,livre,marrakech,carte,LIV23,Dec 24 2022
CMD06037,CLT1117,P090,Feb 17 2022,10,7078,annulé,tanger,virement,LIV22,2022-02-19
CMD06038,CLT0167,P020,2022-01-06,5,1221,annulé,Rabat,COD,LIV13,Jan 09 2022
CMD06039,CLT0233,P093,17/07/2024,9,10452,DONE,CASABLANCA,virement,LIV14,Jul 20 2024
CMD06040,CLT0804,P085,Nov 08 2022,1,1606,retourné,marrakech,cash,LIV19,Nov 14 2022
CMD06041,CLT0510,P062,Oct 03 2022,10,5140,KO,CASABLANCA,cash,LIV21,04/10/2022
CMD06042,CLT1830,P085,2023-01-15,8,1184,retourné,Fès,COD,LIV15,19/01/2023
CMD06043,CLT0118,P089,09/10/2022,9,2577,KO,meknès,carte,LIV10,10/10/2022
CMD06044,CLT1512,P008,Feb 25 2022,9,14815,KO,Rabat,carte,LIV14,Mar 04 2022
CMD06045,CLT1934,P001,2022-08-22,8,9645,KO,TNG,cash,LIV04,Aug 29 2022
CMD06046,CLT0366,P088,Nov 26 2022,4,10095,en_cours,Marrakech,virement,LIV16,03/12/2022
CMD06047,CLT1388,P013,Jan 01 2022,3,14706,DONE,Tnja,COD,LIV10,07/01/2022
CMD06048,CLT0206,P039,19/04/2022,2,13945,KO,Tanger,cash,LIV27,Apr 26 2022
CMD06049,CLT1916,P077,2024-08-22,9,11852,livré,Agadir,virement,LIV06,Aug 25 2024
CMD06050,CLT0205,P072,05/11/2023,5,13484,retourné,Rabat,COD,LIV16,10/11/2023
CMD06051,CLT1607,P096,Dec 14 2023,5,2559,livré,TANGER,cash,LIV07,Dec 16 2023
CMD17189,CLT1183,P004,2022-05-18,3,2035,en_cours,marrakech,virement,LIV22,20/05/2022
CMD06053,CLT0491,P040,Jun 02 2022,8,487,KO,casablanca,carte,LIV15,Jun 03 2022
CMD06054,CLT0063,P057,2024-12-17,9,5846,en_cours,TANGER,COD,LIV05,20/12/2024
CMD06055,CLT0395,P002,23/12/2022,1,3267,LIVRE,meknès,carte,LIV29,2022-12-26
CMD06056,CLT1438,P077,08/03/2024,10,7494,livré,Marrakech,virement,LIV14,15/03/2024
CMD06057,CLT1392,P075,2023-07-22,2,14255,LIVRE,Casablanca,carte,LIV28,2023-07-29
CMD06058,CLT0412,P068,Sep 19 2023,9,13584,LIVRE,Fes,carte,LIV15,25/09/2023
CMD06059,CLT0271,P093,2022-08-04,6,14762,annulé,Fes,carte,LIV08,11/08/2022
CMD06060,CLT0822,P046,21/11/2024,6,8110,annulé,Rabat,COD,LIV21,22/11/2024
CMD06061,CLT0508,P072,02/04/2023,2,3708,LIVRE,marrakech,COD,LIV10,2023-04-08
CMD06062,CLT1971,P068,17/10/2024,5,5156,KO,agadir,virement,LIV10,2024-10-23
CMD06063,CLT1928,P064,12/01/2024,3,5895,KO,marrakech,virement,LIV12,2024-01-13
CMD06064,CLT0505,P017,May 30 2023,4,7436,DONE,meknès,COD,LIV25,05/06/2023
CMD06065,CLT0933,P059,25/04/2022,7,3971,OK,agadir,virement,LIV11,Apr 29 2022
CMD06066,CLT1632,P052,Apr 05 2023,3,12114,livré,Casablanca,carte,LIV22,2023-04-10
CMD06067,CLT1831,P069,Jan 30 2024,5,6980,livre,Rabat,virement,LIV24,31/01/2024
CMD06068,CLT0920,P072,2024-05-07,8,12468,livre,casablanca,cash,LIV02,2024-05-10
CMD06069,CLT0509,P055,Dec 17 2024,9,6770,OK,TANGER,cash,LIV02,2024-12-24
CMD06070,CLT1340,P063,Jan 17 2023,6,13804,KO,Casablanca,carte,LIV07,23/01/2023
CMD06071,CLT1211,P055,Oct 02 2024,4,7036,DONE,agadir,COD,LIV28,07/10/2024
CMD06072,CLT1159,P088,2022-07-08,7,12912,livré,Casablanca,cash,LIV30,15/07/2022
CMD06073,CLT1105,P058,2023-09-16,7,12268,retourné,Tanger,carte,LIV01,21/09/2023
CMD06074,CLT1808,P097,May 11 2024,3,9485,OK,Meknes,COD,LIV02,2024-05-18
CMD06075,CLT1316,P015,Apr 19 2024,8,4627,livré,casablanca,carte,,20/04/2024
CMD06076,CLT0522,P017,Dec 19 2023,5,454,DONE,Casablanca,COD,LIV20,Dec 20 2023
CMD06077,CLT1432,P076,2022-05-24,2,8844,KO,Tnja,cash,LIV25,2022-05-28
CMD06078,CLT1240,P059,Sep 24 2024,10,6988,livre,Tanger,COD,LIV09,Oct 01 2024
CMD06079,CLT1653,P015,28/03/2023,10,8371,LIVRE,Rabat,cash,LIV15,01/04/2023
CMD06080,CLT0052,P064,Dec 28 2022,7,12421,livré,meknès,carte,LIV27,2023-01-01
CMD06081,CLT0521,P067,27/09/2024,9,4147,annulé,Tnja,carte,LIV09,2024-09-30
CMD06082,CLT1039,P085,Dec 23 2024,10,7435,annulé,Fès,virement,LIV19,Dec 27 2024
CMD06083,CLT0480,P009,2023-02-10,4,7431,KO,OUJDA,carte,LIV07,2023-02-16
CMD11434,CLT1963,P093,Nov 01 2022,8,4826,LIVRE,TANGER,cash,LIV10,2022-11-04
CMD06085,CLT1311,P009,Jan 03 2022,4,5114,annulé,Rabat,COD,LIV07,05/01/2022
CMD06086,CLT1483,P073,05/07/2024,7,6694,en_cours,RABAT,carte,LIV08,09/07/2024
CMD06087,CLT0090,P082,2022-04-13,9,4000,OK,tanger,virement,LIV27,17/04/2022
CMD06088,CLT0929,P007,Sep 04 2024,6,7544,en_cours,casablanca,COD,LIV19,08/09/2024
CMD06089,CLT0171,P097,11/12/2023,5,9956,retourné,Fes,COD,LIV22,2023-12-12
CMD06090,CLT0585,P095,28/11/2023,2,12441,annulé,OUJDA,carte,LIV04,Nov 29 2023
CMD06091,CLT0195,P067,Jul 30 2022,1,2875,annulé,TNG,virement,LIV08,03/08/2022
CMD06092,CLT1980,P050,02/12/2023,10,12969,KO,Agadir,COD,LIV15,2023-12-05
CMD06093,CLT1814,P037,Aug 03 2024,4,2731,retourné,Agadir,carte,LIV09,09/08/2024
CMD06094,CLT0894,P001,03/10/2024,10,4062,livré,meknès,COD,LIV02,2024-10-07
CMD06095,CLT1943,P098,29/05/2022,10,6608,DONE,Meknes,virement,LIV24,05/06/2022
CMD06096,CLT0114,P030,27/04/2023,7,14679,OK,OUJDA,COD,LIV08,30/04/2023
CMD06097,CLT0335,P023,2024-12-07,3,12219,livre,FES,virement,LIV08,Dec 11 2024
CMD06098,CLT0804,P091,2022-02-09,7,7684,KO,FES,COD,LIV23,Feb 14 2022
CMD06099,CLT0082,P078,Jul 08 2022,6,11695,LIVRE,Meknes,COD,LIV30,2022-07-09
CMD06100,CLT0474,P088,29/07/2023,5,10368,OK,Agadir,carte,LIV07,Aug 05 2023
CMD06101,CLT0019,P033,2024-06-28,2,585,livre,TANGER,cash,LIV28,Jun 30 2024
CMD06102,CLT0608,P014,2023-09-16,9,1634,OK,CASABLANCA,virement,LIV23,19/09/2023
CMD06103,CLT1680,P042,2024-04-06,5,567,retourné,Fes,COD,,12/04/2024
CMD06104,CLT1606,P041,20/02/2024,10,5092,annulé,Marrakech,carte,LIV14,23/02/2024
CMD06105,CLT1956,P014,Aug 14 2023,8,7968,annulé,TANGER,cash,LIV04,19/08/2023
CMD06106,CLT1399,P009,2024-12-22,9,14945,DONE,meknès,carte,LIV15,2024-12-24
CMD35019,CLT1003,P078,2023-11-23,3,11335,annulé,Tnja,carte,LIV02,30/11/2023
CMD06108,CLT0249,P006,28/10/2022,5,12473,livre,agadir,carte,LIV12,Nov 04 2022
CMD06109,CLT0806,P008,Sep 16 2022,8,7987,livre,Fès,carte,LIV27,Sep 18 2022
CMD06110,CLT1150,P074,2024-02-08,5,4985,OK,Oujda,carte,LIV18,Feb 14 2024
CMD06111,CLT0922,P020,2024-05-25,8,333,livre,Fès,carte,LIV21,2024-05-30
CMD06112,CLT0349,P090,09/12/2024,3,10200,LIVRE,Fes,COD,LIV26,13/12/2024
CMD06113,CLT0275,P033,2022-11-25,10,2467,retourné,Casablanca,virement,LIV15,Nov 30 2022
CMD06114,CLT0790,P023,06/05/2023,1,12043,en_cours,Fes,cash,,10/05/2023
CMD06115,CLT0365,P075,2022-07-07,3,1809,KO,RABAT,carte,LIV01,Jul 13 2022
CMD06116,CLT0921,P086,10/09/2022,2,12404,retourné,RABAT,cash,LIV29,2022-09-15
CMD04051,CLT1807,P007,Jul 15 2022,10,800,en_cours,marrakech,cash,,21/07/2022
CMD06118,CLT0850,P049,2022-11-06,8,4820,annulé,casablanca,carte,LIV18,08/11/2022
CMD06119,CLT1926,P007,Nov 22 2024,5,4728,livre,meknès,cash,,2024-11-26
CMD06120,CLT0776,P035,2023-05-23,6,11388,DONE,Tanger,carte,LIV25,2023-05-28
CMD06121,CLT1316,P076,26/08/2023,6,3777,livre,tanger,cash,LIV06,Aug 27 2023
CMD06122,CLT0879,P004,Jun 17 2024,8,4337,OK,casablanca,COD,LIV05,2024-06-24
CMD06123,CLT0006,P067,May 13 2023,10,8965,livré,Casablanca,cash,LIV05,May 17 2023
CMD06124,CLT0227,P038,2024-06-11,7,12165,DONE,TANGER,COD,LIV12,2024-06-18
CMD06125,CLT1109,P042,2023-03-09,10,14691,annulé,Meknes,cash,LIV09,Mar 15 2023
CMD06126,CLT0386,P036,18/01/2022,8,3095,en_cours,casablanca,COD,LIV01,2022-01-21
CMD06127,CLT0348,P013,14/12/2023,3,6292,livre,tanger,cash,LIV07,Dec 21 2023
CMD06128,CLT0407,P085,Oct 24 2024,2,8896,retourné,Meknes,carte,,Oct 29 2024
CMD06129,CLT0685,P009,2022-11-14,3,8172,en_cours,Fès,virement,LIV02,2022-11-19
CMD06130,CLT0037,P046,Jul 26 2023,4,6172,KO,marrakech,virement,LIV08,Jul 29 2023
CMD06131,CLT0526,P015,2024-09-15,6,8812,annulé,agadir,carte,LIV06,2024-09-16
CMD06132,CLT0562,P075,2022-08-13,3,6640,LIVRE,Fes,cash,LIV06,Aug 14 2022
CMD06133,CLT0464,P094,31/05/2023,6,4101,en_cours,agadir,carte,LIV27,05/06/2023
CMD06134,CLT0318,P037,11/01/2023,10,8286,en_cours,Oujda,virement,LIV13,18/01/2023
CMD06135,CLT1859,P099,2023-05-22,6,13276,OK,TANGER,virement,LIV21,26/05/2023
CMD06136,CLT0329,P009,2023-11-10,1,5172,livré,RABAT,virement,LIV18,Nov 12 2023
CMD06137,CLT0738,P017,2023-10-18,4,168,LIVRE,TNG,COD,LIV26,22/10/2023
CMD06138,CLT0640,P045,Feb 24 2022,6,9613,DONE,OUJDA,COD,LIV02,Feb 26 2022
CMD06139,CLT0030,P081,Jul 15 2022,7,11792,livré,Fes,carte,LIV08,2022-07-18
CMD06140,CLT0061,P084,23/04/2023,3,1753,OK,Marrakech,virement,LIV22,Apr 24 2023
CMD06141,CLT1274,P070,27/01/2024,2,4958,DONE,agadir,carte,LIV30,2024-01-31
CMD06142,CLT0518,P083,2022-12-19,8,9324,KO,Rabat,virement,LIV05,2022-12-23
CMD06143,CLT1486,P034,01/12/2022,9,13297,en_cours,RABAT,COD,LIV06,Dec 03 2022
CMD06144,CLT0793,P012,28/01/2024,2,14855,DONE,RABAT,carte,LIV18,30/01/2024
CMD06145,CLT1713,P038,03/03/2024,6,9807,OK,TNG,cash,LIV18,2024-03-04
CMD06146,CLT0447,P018,Jan 29 2024,10,10808,livré,OUJDA,carte,LIV02,05/02/2024
CMD06147,CLT0322,P083,Jun 16 2024,5,3106,KO,TANGER,COD,LIV10,22/06/2024
CMD06148,CLT1552,P063,14/05/2023,4,11559,LIVRE,FES,virement,LIV21,2023-05-18
CMD06149,CLT0838,P085,Nov 14 2024,4,14530,annulé,marrakech,carte,LIV21,Nov 15 2024
CMD06150,CLT0912,P039,Mar 20 2024,6,9391,livré,Fes,cash,LIV15,25/03/2024
CMD06151,CLT1790,P012,May 14 2024,3,4227,KO,RABAT,COD,LIV06,2024-05-19
CMD06152,CLT0134,P020,Feb 05 2022,6,8929,livré,Meknes,COD,LIV24,06/02/2022
CMD06153,CLT0664,P099,2023-07-21,2,1504,en_cours,FES,carte,LIV20,Jul 23 2023
CMD06154,CLT1994,P084,2024-04-28,3,11675,livre,CASABLANCA,virement,LIV19,2024-05-05
CMD06155,CLT1396,P059,2022-12-28,2,8955,retourné,OUJDA,COD,LIV10,Dec 30 2022
CMD06156,CLT1363,P036,Jan 01 2022,4,14211,DONE,meknès,carte,LIV06,2022-01-07
CMD06157,CLT1019,P015,2024-07-02,3,13659,en_cours,Marrakech,carte,LIV06,07/07/2024
CMD06158,CLT1831,P006,Nov 23 2024,8,9328,retourné,Fes,virement,LIV18,2024-11-29
CMD06159,CLT1852,P031,2022-04-21,8,8215,OK,Fes,virement,LIV20,22/04/2022
CMD06160,CLT0420,P053,17/11/2022,3,5605,livre,Oujda,carte,LIV08,Nov 19 2022
CMD06161,CLT0808,P014,2023-02-08,4,7131,annulé,CASABLANCA,COD,LIV24,2023-02-13
CMD06162,CLT1822,P029,2023-09-13,8,7600,annulé,casablanca,virement,LIV27,Sep 17 2023
CMD06163,CLT0850,P087,2022-05-05,1,12987,livré,TANGER,virement,LIV13,May 10 2022
CMD06164,CLT0964,P078,24/09/2022,1,8159,livré,Casablanca,carte,,2022-10-01
CMD06165,CLT1116,P053,2022-05-31,5,1232,livre,CASABLANCA,carte,LIV18,2022-06-01
CMD06166,CLT1526,P085,Jul 17 2022,6,13678,DONE,TNG,COD,LIV08,Jul 20 2022
CMD06167,CLT1168,P015,05/05/2024,5,1558,DONE,Meknes,carte,LIV05,May 12 2024
CMD06168,CLT1040,P049,21/10/2022,10,167,livré,TANGER,cash,LIV11,Oct 23 2022
CMD06169,CLT0959,P071,Feb 04 2023,1,4460,annulé,tanger,virement,LIV13,2023-02-07
CMD06170,CLT1681,P005,11/07/2022,8,7831,DONE,marrakech,virement,LIV02,2022-07-16
CMD06171,CLT1534,P029,2022-04-25,10,5237,DONE,agadir,cash,LIV04,27/04/2022
CMD06172,CLT0462,P066,May 22 2023,3,2543,annulé,tanger,cash,LIV08,2023-05-24
CMD06173,CLT1816,P038,Aug 10 2024,9,4224,livre,casablanca,virement,,17/08/2024
CMD06174,CLT1087,P001,13/04/2022,1,2848,retourné,tanger,virement,,15/04/2022
CMD06175,CLT0739,P096,07/09/2024,9,4500,retourné,Casablanca,cash,LIV11,14/09/2024
CMD06176,CLT1752,P096,2024-05-15,9,8704,DONE,RABAT,COD,LIV01,2024-05-18
CMD06177,CLT0262,P057,May 01 2022,10,14908,LIVRE,RABAT,carte,,2022-05-03
CMD06178,CLT1374,P046,07/09/2022,4,11139,DONE,FES,COD,LIV03,2022-09-11
CMD06179,CLT0321,P043,2022-06-12,6,8642,KO,Rabat,carte,LIV26,Jun 13 2022
CMD06180,CLT1539,P076,2024-08-11,8,7982,retourné,RABAT,cash,LIV08,Aug 13 2024
CMD06181,CLT1605,P018,Jun 19 2022,4,7195,annulé,casablanca,cash,LIV24,21/06/2022
CMD06182,CLT1134,P063,2023-08-17,6,11227,DONE,Tnja,COD,LIV23,Aug 22 2023
CMD06183,CLT0101,P010,2022-01-17,1,13083,en_cours,CASABLANCA,COD,LIV21,21/01/2022
CMD06184,CLT0373,P058,2023-12-28,6,11124,livre,Marrakech,COD,LIV06,02/01/2024
CMD06185,CLT1843,P032,Mar 19 2022,9,1769,OK,Agadir,cash,LIV04,2022-03-21
CMD06186,CLT1013,P067,08/12/2023,5,6741,livré,CASABLANCA,cash,,09/12/2023
CMD06187,CLT0537,P003,2024-08-30,5,13134,livré,Marrakech,cash,LIV17,Sep 02 2024
CMD06188,CLT1728,P090,08/02/2022,8,5474,LIVRE,FES,COD,,2022-02-14
CMD06189,CLT1076,P097,2024-09-11,4,5115,LIVRE,Tanger,carte,LIV08,17/09/2024
CMD06190,CLT0761,P025,2023-11-04,5,13274,livré,Rabat,carte,LIV25,Nov 10 2023
CMD06191,CLT0563,P002,31/07/2024,7,2953,en_cours,marrakech,virement,LIV11,Aug 01 2024
CMD06192,CLT1195,P064,22/10/2024,8,1733,KO,Tnja,cash,LIV14,Oct 25 2024
CMD06193,CLT1255,P081,2023-07-04,8,2307,annulé,Agadir,carte,LIV01,10/07/2023
CMD06194,CLT1334,P009,May 26 2022,3,13939,livré,Casablanca,COD,LIV07,Jun 02 2022
CMD06195,CLT1950,P023,Feb 24 2023,6,5057,livré,tanger,COD,LIV02,2023-02-28
CMD06196,CLT0163,P005,28/02/2024,7,1969,DONE,Fes,virement,LIV01,29/02/2024
CMD06197,CLT0401,P058,Dec 10 2022,5,14332,KO,Meknes,carte,,Dec 14 2022
CMD06198,CLT1888,P011,2022-01-21,7,10440,OK,casablanca,virement,LIV07,Jan 28 2022
CMD06199,CLT0494,P027,30/12/2023,5,8901,retourné,Rabat,COD,,2024-01-04
CMD06200,CLT1870,P077,24/08/2023,2,12977,annulé,Agadir,virement,LIV24,2023-08-31
CMD06201,CLT0642,P017,Sep 16 2022,3,6688,en_cours,Rabat,COD,LIV24,21/09/2022
CMD06202,CLT1545,P093,12/05/2024,5,9685,LIVRE,Tnja,virement,LIV11,13/05/2024
CMD06203,CLT1113,P090,2024-07-29,9,14188,en_cours,Tnja,carte,LIV19,2024-08-02
CMD06204,CLT0910,P046,Sep 01 2023,5,14945,annulé,TANGER,COD,LIV20,2023-09-03
CMD06205,CLT0246,P037,Sep 19 2024,7,15000,DONE,casablanca,virement,LIV06,2024-09-22
CMD06206,CLT0931,P059,2024-05-14,2,6101,DONE,Casablanca,COD,LIV24,May 17 2024
CMD06207,CLT0455,P075,Apr 10 2023,1,10253,DONE,Fes,virement,LIV05,Apr 12 2023
CMD06208,CLT0219,P003,2022-04-03,2,2350,KO,Fès,virement,LIV17,2022-04-07
CMD06209,CLT1982,P043,2022-05-30,5,11801,livré,Meknes,COD,LIV19,2022-06-06
CMD06210,CLT1681,P074,Nov 03 2022,3,14044,livre,Fès,COD,LIV29,Nov 08 2022
CMD06211,CLT0461,P034,Dec 10 2022,3,2842,DONE,RABAT,cash,LIV29,Dec 13 2022
CMD06212,CLT0461,P073,2022-05-06,8,3279,en_cours,TANGER,COD,LIV07,May 07 2022
CMD06213,CLT0356,P054,07/05/2023,5,12530,livre,CASABLANCA,cash,LIV10,2023-05-13
CMD06214,CLT0624,P031,2023-12-11,10,1804,DONE,TNG,COD,LIV05,2023-12-12
CMD06215,CLT1417,P099,15/09/2024,9,9161,OK,casablanca,virement,LIV30,21/09/2024
CMD06216,CLT0204,P077,2024-07-17,10,7838,retourné,OUJDA,virement,LIV01,2024-07-18
CMD06217,CLT0705,P031,Jul 12 2024,1,1157,OK,Marrakech,COD,LIV20,2024-07-18
CMD06218,CLT1116,P009,02/03/2022,9,8020,DONE,FES,virement,LIV07,03/03/2022
CMD06219,CLT0322,P061,Mar 17 2022,7,12837,KO,Meknes,COD,,2022-03-23
CMD06220,CLT0896,P035,19/02/2023,3,9499,DONE,Agadir,carte,LIV29,21/02/2023
CMD06221,CLT1005,P005,23/04/2023,1,1826,KO,agadir,COD,LIV19,26/04/2023
CMD06222,CLT1239,P004,2023-11-08,3,2223,livre,meknès,cash,LIV18,Nov 15 2023
CMD06223,CLT0402,P015,2022-03-17,4,13901,KO,RABAT,carte,LIV20,2022-03-22
CMD06224,CLT1647,P091,25/02/2024,4,7709,OK,Fes,COD,LIV10,2024-03-03
CMD06225,CLT0727,P008,2023-11-13,8,3275,retourné,CASABLANCA,carte,LIV13,2023-11-17
CMD06226,CLT0774,P078,Mar 11 2022,1,12273,LIVRE,RABAT,virement,LIV30,2022-03-17
CMD06227,CLT1140,P080,11/05/2024,4,11788,LIVRE,Tanger,cash,,17/05/2024
CMD06228,CLT0745,P074,Mar 12 2023,4,3472,retourné,Agadir,virement,LIV17,13/03/2023
CMD06229,CLT0083,P068,Jan 08 2024,1,515,en_cours,Rabat,cash,LIV05,12/01/2024
CMD06230,CLT1239,P095,10/05/2022,7,9976,livré,Agadir,carte,LIV03,11/05/2022
CMD06231,CLT0899,P057,2022-08-08,3,8067,annulé,casablanca,COD,LIV30,2022-08-14
CMD06232,CLT0833,P073,10/10/2024,1,6127,OK,RABAT,COD,LIV12,14/10/2024
CMD06233,CLT1742,P064,2024-03-30,4,3841,livré,Fes,cash,LIV14,Apr 02 2024
CMD12071,CLT0703,P016,2024-07-21,1,13529,annulé,Casablanca,virement,LIV16,23/07/2024
CMD06235,CLT1871,P005,May 30 2022,5,8239,livré,marrakech,cash,LIV29,Jun 01 2022
CMD06236,CLT0740,P076,17/04/2023,4,12616,livre,Fès,COD,LIV10,Apr 24 2023
CMD06237,CLT1726,P044,Nov 19 2024,1,2234,retourné,Agadir,cash,LIV26,2024-11-23
CMD06238,CLT0481,P023,Jan 23 2024,10,5447,livré,RABAT,carte,LIV05,28/01/2024
CMD06239,CLT1025,P002,2023-11-30,6,803,LIVRE,FES,carte,LIV06,Dec 02 2023
CMD06240,CLT0051,P002,2022-03-04,9,6025,OK,FES,COD,LIV11,2022-03-05
CMD06241,CLT0493,P056,2022-04-05,2,3171,livre,Meknes,COD,LIV27,2022-04-11
CMD06242,CLT1533,P077,Sep 19 2022,3,848,livre,Fès,carte,,23/09/2022
CMD08164,CLT0528,P028,2024-02-09,6,9651,KO,OUJDA,cash,LIV29,2024-02-11
CMD06244,CLT1417,P096,17/08/2024,6,7283,KO,Oujda,cash,LIV15,24/08/2024
CMD06245,CLT1583,P078,2022-11-24,1,2103,livré,Agadir,cash,LIV15,Dec 01 2022
CMD06246,CLT1030,P040,09/12/2023,9,14301,livré,Tanger,virement,LIV04,Dec 16 2023
CMD06247,CLT0533,P023,2023-07-05,5,10625,KO,FES,virement,LIV08,09/07/2023
CMD06248,CLT0903,P064,2024-03-28,8,7565,en_cours,Fes,carte,LIV27,2024-04-02
CMD06249,CLT0345,P071,Aug 22 2022,4,12847,DONE,FES,COD,LIV30,Aug 26 2022
CMD06250,CLT1240,P088,Oct 30 2023,5,3851,DONE,TNG,cash,LIV02,04/11/2023
CMD06251,CLT0829,P015,2023-03-13,2,6047,livre,OUJDA,cash,,2023-03-14
CMD06252,CLT1827,P040,18/08/2022,5,199,DONE,Tnja,COD,LIV22,2022-08-25
CMD06253,CLT1011,P014,13/12/2023,4,2574,KO,Fes,COD,LIV03,2023-12-14
CMD06254,CLT0950,P044,May 01 2023,9,2753,livré,Rabat,cash,LIV01,02/05/2023
CMD06255,CLT1313,P078,18/09/2023,7,6121,LIVRE,Rabat,virement,,2023-09-19
CMD06256,CLT0425,P059,Mar 14 2024,5,3773,en_cours,Oujda,cash,LIV14,Mar 20 2024
CMD06257,CLT1936,P094,Sep 27 2022,9,7411,LIVRE,Oujda,virement,LIV30,2022-09-29
CMD06258,CLT0387,P075,11/02/2024,10,13584,DONE,Fes,carte,LIV13,13/02/2024
CMD06259,CLT0333,P082,2024-01-16,3,5483,LIVRE,RABAT,virement,LIV30,23/01/2024
CMD06260,CLT1504,P047,2022-04-11,10,6207,en_cours,agadir,cash,LIV09,13/04/2022
CMD06261,CLT1821,P013,2024-02-17,7,4521,retourné,Fes,carte,LIV17,Feb 19 2024
CMD06262,CLT0830,P036,18/11/2023,3,12761,livre,marrakech,carte,LIV11,Nov 23 2023
CMD06263,CLT1495,P012,Feb 12 2024,7,11275,OK,FES,carte,LIV29,2024-02-19
CMD06264,CLT1878,P037,26/06/2024,9,10987,DONE,Casablanca,cash,LIV17,2024-06-29
CMD06265,CLT1426,P038,2022-06-01,8,669,retourné,meknès,COD,LIV03,07/06/2022
CMD06266,CLT0863,P025,14/08/2024,6,10720,KO,CASABLANCA,carte,LIV27,15/08/2024
CMD06267,CLT0185,P011,23/08/2024,6,11112,en_cours,CASABLANCA,cash,LIV19,Aug 29 2024
CMD06268,CLT0252,P004,Apr 23 2024,7,9786,KO,marrakech,cash,LIV02,Apr 26 2024
CMD06269,CLT0962,P079,28/11/2023,9,581,en_cours,Tnja,COD,LIV08,2023-12-03
CMD06270,CLT0817,P049,2024-05-17,9,7775,KO,Fes,COD,,2024-05-23
CMD06271,CLT0844,P094,2022-01-17,3,11763,livre,Rabat,COD,LIV11,2022-01-21
CMD06272,CLT0005,P018,Mar 26 2024,10,13785,LIVRE,Marrakech,carte,LIV13,2024-03-31
CMD06273,CLT1386,P010,Jul 21 2024,8,5873,annulé,RABAT,COD,LIV18,2024-07-23
CMD06274,CLT0510,P070,2023-07-26,4,11549,en_cours,tanger,virement,LIV02,2023-07-27
CMD06275,CLT1593,P009,31/07/2024,10,2589,en_cours,Agadir,virement,LIV04,2024-08-02
CMD06276,CLT1860,P100,2022-07-11,4,4131,retourné,OUJDA,cash,LIV14,2022-07-15
CMD06277,CLT1276,P066,Oct 28 2024,2,2973,KO,Casablanca,COD,LIV09,Oct 31 2024
CMD06278,CLT1850,P084,16/03/2022,8,10215,KO,Tnja,COD,LIV26,17/03/2022
CMD06279,CLT0288,P098,2022-04-09,10,2208,retourné,Meknes,virement,LIV03,2022-04-16
CMD06280,CLT1739,P046,30/01/2024,3,2309,OK,marrakech,cash,LIV30,Feb 03 2024
CMD06281,CLT0150,P035,2024-12-15,3,11569,OK,Fès,virement,LIV22,Dec 20 2024
CMD06282,CLT0927,P019,Mar 31 2022,2,12979,annulé,FES,carte,LIV19,05/04/2022
CMD06283,CLT0219,P024,2022-10-03,2,4314,livré,Fes,virement,LIV23,Oct 08 2022
CMD06284,CLT0671,P063,Nov 04 2022,1,1754,LIVRE,casablanca,virement,LIV25,2022-11-05
CMD06285,CLT1091,P032,2024-01-18,2,10926,DONE,meknès,carte,LIV11,2024-01-25
CMD06286,CLT1013,P070,2022-05-02,7,9093,LIVRE,TNG,cash,LIV17,2022-05-07
CMD06287,CLT1050,P062,06/01/2024,3,14453,en_cours,Casablanca,carte,LIV30,Jan 13 2024
CMD06288,CLT1239,P049,Sep 16 2023,1,4431,LIVRE,Oujda,virement,LIV29,Sep 18 2023
CMD06289,CLT1546,P038,2023-07-17,2,3008,annulé,TANGER,cash,LIV21,Jul 20 2023
CMD06290,CLT1315,P085,Mar 08 2023,4,10367,LIVRE,tanger,virement,LIV21,12/03/2023
CMD06291,CLT1597,P021,2024-02-21,4,7832,livré,casablanca,cash,LIV12,Feb 24 2024
CMD06292,CLT0562,P045,2024-11-20,3,12512,en_cours,TNG,COD,LIV05,2024-11-26
CMD23402,CLT0753,P070,2022-12-10,2,551,livré,agadir,cash,,Dec 14 2022
